batch,part,archive,path,filename,extension,bytes,compressed_bytes,sha256,resource_key
12,1,joseph-technologies-library-batch-12-part-1.zip,joseph-technologies-library-batch-12-part-1/metadata/manifest.json,manifest.json,.json,2219,391,efa01c65a279e1f4d3b32bcdcb2bf78ec3daea96b2e9423d88358d96cdc3f235,
12,1,joseph-technologies-library-batch-12-part-1.zip,joseph-technologies-library-batch-12-part-1/docs/README.md,README.md,.md,113,100,c4aab99f6d0e2ab464f78804bb3c87893c2d71c64168c8c71fc04bb547ab3271,
12,1,joseph-technologies-library-batch-12-part-1.zip,joseph-technologies-library-batch-12-part-1/docs/CHANGELOG.md,CHANGELOG.md,.md,54,56,85052c4c51a489893632e26c253799d912126220017ee4c97705600cf98ed9c5,
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/workbooks/cybersecurity-governance-toolkit.xlsx,cybersecurity-governance-toolkit.xlsx,.xlsx,16654,13838,9384d6d2f177fc55b68e74c78643af38e16a361137622e5c4046fdd2a511da70,cybersecurity-governance-toolkit
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/workbooks/policy-management-suite.xlsx,policy-management-suite.xlsx,.xlsx,16629,13692,9bea0e5f86630abb483ca61cdc8be4def50376a3564e2f1b518e31a1231b1112,policy-management-suite
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/workbooks/standard-baseline-manager.xlsx,standard-baseline-manager.xlsx,.xlsx,16660,13445,c606d4d0a5fb5bd8f3cb1d9e2e87acd2fee6ea30bc4282182fcd154e48650eec,standard-baseline-manager
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/workbooks/security-exception-register.xlsx,security-exception-register.xlsx,.xlsx,16638,13712,a6a85546cf7011e7e538ee617c54fdd52379aa8f4189352649c50d9a182dce41,security-exception-register
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/workbooks/security-committee-planner.xlsx,security-committee-planner.xlsx,.xlsx,16607,13675,5c40ff9dbabc8a3871eb8c554b5f7a7eeed21fc595dc4c8f4bfc4240e14a3356,security-committee-planner
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/pdfs/cybersecurity-governance-toolkit.pdf,cybersecurity-governance-toolkit.pdf,.pdf,1993,1192,7cd70f68e91cf917bb52f274609df06767880557268ed2aee36099463c646972,cybersecurity-governance-toolkit
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/pdfs/policy-management-suite.pdf,policy-management-suite.pdf,.pdf,1993,1190,383bad36bae7dce83dd86116c6e262f3b42879ad8074bf860c967fd3bb343f67,policy-management-suite
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/pdfs/standard-baseline-manager.pdf,standard-baseline-manager.pdf,.pdf,1992,1188,9c8dce88471e5577e6fb23e14cf2844c6a97d551cad2a9786091ef6f9d9a8568,standard-baseline-manager
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/pdfs/security-exception-register.pdf,security-exception-register.pdf,.pdf,1994,1194,29081bc998a32e32686026806d6083e64954bcba40ddfb4a34e7ef1fe6ba83ed,security-exception-register
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/pdfs/security-committee-planner.pdf,security-committee-planner.pdf,.pdf,1995,1193,f9af971bdbede489d7d454378cb8af13cc8542cc8c1e0ef6fc2511f9ac1307ff,security-committee-planner
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/diagrams/cybersecurity-governance-toolkit.svg,cybersecurity-governance-toolkit.svg,.svg,1029,324,6e36c1254590700857361bba94a7ae46821777f46427cc0b8085c80e1d03200e,cybersecurity-governance-toolkit
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/diagrams/policy-management-suite.svg,policy-management-suite.svg,.svg,1013,327,ce2b59344cef2460fda6ea0bdeee224106de94bb6cae71b0faa29be7acc2463c,policy-management-suite
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/diagrams/standard-baseline-manager.svg,standard-baseline-manager.svg,.svg,1020,330,fe7c93ec763ea70593ef352aa18ebdd2842fc50999d9e5c756db663c7983ec72,standard-baseline-manager
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/diagrams/security-exception-register.svg,security-exception-register.svg,.svg,1022,324,5ab5ec4fc6522ceacde9222d238631bc0041cd54f7d00305e5f72f48d2a0130f,security-exception-register
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/diagrams/security-committee-planner.svg,security-committee-planner.svg,.svg,1014,328,9f85a98ed96c4d82b2794d0780bfbf2c08264f5756fd78332a5215c37dc18ee3,security-committee-planner
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/metadata/cybersecurity-governance-toolkit.json,cybersecurity-governance-toolkit.json,.json,411,193,7f79860956bb3c188fb2e3cbaaea1cfef961c06f1fc2ed5e406d70ee42bd58f1,cybersecurity-governance-toolkit
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/metadata/policy-management-suite.json,policy-management-suite.json,.json,366,190,af7ab9c2347c5aeb14b7f8bec49322ef588a63f38f088f75a8db6e4da02882d2,policy-management-suite
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/metadata/standard-baseline-manager.json,standard-baseline-manager.json,.json,378,194,d3468c516cd47eb8812710ad1371ac10bfd5af1bf6da76cc367529c0ba8b0d95,standard-baseline-manager
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/metadata/security-exception-register.json,security-exception-register.json,.json,386,192,8e466a6a7c73953103440cd5760e0b069c53846eda4ac950248807ae8cae0e2c,security-exception-register
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/metadata/security-committee-planner.json,security-committee-planner.json,.json,381,193,7f9794acd7210a2df60868118f0668269353ca16c98b9228bfe3bbf52178577e,security-committee-planner
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/metadata/manifest.json,manifest.json,.json,2084,374,613c31314f43704d39432e457e3190129e6744d41df2ccea1f1236975da5279f,
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/docs/README.md,README.md,.md,100,93,86d5b1724dd8e889f76ffeab40de21fbb392d54202938224c3aab3bb8633a99f,
12,2,joseph-technologies-library-batch-12-part-2.zip,joseph-technologies-library-batch-12-part-2/docs/CHANGELOG.md,CHANGELOG.md,.md,54,56,85052c4c51a489893632e26c253799d912126220017ee4c97705600cf98ed9c5,
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/workbooks/executive-risk-dashboard.xlsx,executive-risk-dashboard.xlsx,.xlsx,16617,13619,1b0da5a82a0a5399cc18e2e44abea4d635f971e6dd846b60f431c4bff9769fa0,executive-risk-dashboard
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/workbooks/risk-appetite-workbook.xlsx,risk-appetite-workbook.xlsx,.xlsx,16652,13829,b502a6a34b863ca78d859c4db9ed4fa1dc20c2f08dc932a3b2bb3fcbb4d6423d,risk-appetite
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/workbooks/kpi-kri-tracker.xlsx,kpi-kri-tracker.xlsx,.xlsx,16650,13797,40aacde8706871bb7abd68bb8fae3fdca12bd6d2ff8500dd99950596415d441e,kpi-kri-tracker
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/workbooks/enterprise-risk-register.xlsx,enterprise-risk-register.xlsx,.xlsx,16620,13682,4b602fe4a6a624b92ef52268756827273dff5ac6f88690bf9c306f762f8d16d1,enterprise-risk-register
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/workbooks/heatmaps-board-reporting.xlsx,heatmaps-board-reporting.xlsx,.xlsx,16648,13390,4450c90d64cfb13776f4fc2e721df64ed7dff2041e263211221df47224b1505a,heatmaps-board-reporting
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/pdfs/executive-risk-dashboard.pdf,executive-risk-dashboard.pdf,.pdf,1978,1180,bdba825acff9be9ec098520ddc1c58e2cf85ba2ea8e65b625cbfd0d9a248df90,executive-risk-dashboard
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/pdfs/risk-appetite-workbook.pdf,risk-appetite-workbook.pdf,.pdf,2005,1201,f083c3738adc5ed7123a45439903397875f97df34a6aace3728dc1548d17d2d0,risk-appetite
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/pdfs/kpi-kri-tracker.pdf,kpi-kri-tracker.pdf,.pdf,2002,1196,9d06e0ae90667edc40d888fd55be5b6f7a2aeba273b994201c652b45c0ed015d,kpi-kri-tracker
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/pdfs/enterprise-risk-register.pdf,enterprise-risk-register.pdf,.pdf,1979,1180,a7c94a67ea6dc0501b61f437433cf0f670071641da9f84c327f76cdc1a691df2,enterprise-risk-register
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/pdfs/heatmaps-board-reporting.pdf,heatmaps-board-reporting.pdf,.pdf,1988,1185,5f76be15d0ef98e4ac4b8dc7dcc62184f0ad0a70a700fc8f02f299a12991a126,heatmaps-board-reporting
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/diagrams/executive-risk-dashboard.svg,executive-risk-dashboard.svg,.svg,1017,317,fb1d0e500beeb63d6f87089bd6c12b74f19afb35b5542de228b03c1463d8e2f1,executive-risk-dashboard
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/diagrams/risk-appetite-workbook.svg,risk-appetite-workbook.svg,.svg,1026,335,6d1a87777065772b62331ca5d497d99d971eb232e7dbac3a7ab33db7da735844,risk-appetite
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/diagrams/kpi-kri-tracker.svg,kpi-kri-tracker.svg,.svg,1017,337,820e97cf425276a842f0af5656b107d1dbeb4ba7a6bd12eb7f16d215466eb18b,kpi-kri-tracker
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/diagrams/enterprise-risk-register.svg,enterprise-risk-register.svg,.svg,1015,314,70aa522a9850d79ef3887df9181392973f7c508586eb7710d2ced5730e1a1e96,enterprise-risk-register
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/diagrams/heatmaps-board-reporting.svg,heatmaps-board-reporting.svg,.svg,1020,327,eb8102168ec6c7a8a5b5552092b1fcf4955a19a58261f354e1dce24338b71d1b,heatmaps-board-reporting
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/metadata/executive-risk-dashboard.json,executive-risk-dashboard.json,.json,376,192,a69bbeba3990a58e34a25c24210f76bb4929acfae3edf3944f3a3bce43b0a569,executive-risk-dashboard
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/metadata/risk-appetite-workbook.json,risk-appetite-workbook.json,.json,366,192,c64748ca16bb85e5aca2d08094610245baf99246002dedcccccdc29ddbe3443d,risk-appetite
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/metadata/kpi-kri-tracker.json,kpi-kri-tracker.json,.json,333,194,764742e32e757e4e56420ec31981f8bc14dc9ab2ac140fa3a5b6e04b71a48e15,kpi-kri-tracker
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/metadata/enterprise-risk-register.json,enterprise-risk-register.json,.json,376,186,02c35e253ee6797f2baa4fe5ab0bbdfea37cfb8ab0a3883d531e2becfdab39df,enterprise-risk-register
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/metadata/heatmaps-board-reporting.json,heatmaps-board-reporting.json,.json,378,200,929efbbeba7f4f8d33526fa95c1c256e4a22d1f7724f59e23c2ac9554811505f,heatmaps-board-reporting
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/metadata/manifest.json,manifest.json,.json,1991,370,77e999bf18fe74205cbebcae55686f935a8fe964f27240afb6ce19219ffecd17,
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/docs/README.md,README.md,.md,105,95,b5162dedd7416e3568b0560884e51709461b3b1ab87900c54d117fb4ec601a64,
12,3,joseph-technologies-library-batch-12-part-3.zip,joseph-technologies-library-batch-12-part-3/docs/CHANGELOG.md,CHANGELOG.md,.md,54,56,85052c4c51a489893632e26c253799d912126220017ee4c97705600cf98ed9c5,
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/workbooks/cybersecurity-program-roadmap.xlsx,cybersecurity-program-roadmap.xlsx,.xlsx,16639,13776,8a9b0a7ea86be75f9094a387ed0bc00a988188e925f4f83267738cd35398b524,cybersecurity-program-roadmap
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/workbooks/cybersecurity-budget-planner.xlsx,cybersecurity-budget-planner.xlsx,.xlsx,16638,13742,1afa6dcb522c52ddfe6a4170c4b109deefbc048b338e24b2de2b46444a1495c0,cybersecurity-budget-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/workbooks/security-initiative-tracker.xlsx,security-initiative-tracker.xlsx,.xlsx,16607,13709,a1c09ff7c44e319e29f0d2e1851c4910a05652a1fe1e88e1c777202f5296f79e,security-initiative-tracker
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/workbooks/security-resource-planner.xlsx,security-resource-planner.xlsx,.xlsx,16605,13583,07d8b57a909b52dd9601933c4860dd95d62b896efd3ccaa714b8bd64c78176c4,security-resource-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/workbooks/security-portfolio-dashboard.xlsx,security-portfolio-dashboard.xlsx,.xlsx,16666,13718,5058cab219f349702c5470d17eebf49c2e5609d59c82537e0d14d4f9d9633993,security-portfolio-dashboard
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/pdfs/cybersecurity-program-roadmap.pdf,cybersecurity-program-roadmap.pdf,.pdf,2005,1206,a1530ae38b6225a0e643f55bdd3a7301e32fc765c981aeaaf1abf71f57dbadde,cybersecurity-program-roadmap
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/pdfs/cybersecurity-budget-planner.pdf,cybersecurity-budget-planner.pdf,.pdf,1999,1195,c18c2402941b7ac251b1c4cda547855b715f9110367ac835977aea9c9902eec6,cybersecurity-budget-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/pdfs/security-initiative-tracker.pdf,security-initiative-tracker.pdf,.pdf,1997,1196,9fbacc3899e6e45c95fd6c3fd03f90b15fa3dbba6b9f3d3599a587bcc82cb7b5,security-initiative-tracker
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/pdfs/security-resource-planner.pdf,security-resource-planner.pdf,.pdf,2003,1202,2e04167c5c7f72a08de944f20d8d84ade33e41a14e3bec56a3bf1a5053f74803,security-resource-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/pdfs/security-portfolio-dashboard.pdf,security-portfolio-dashboard.pdf,.pdf,2014,1210,715f777565d8d5e94ef0091dcaf679f7f703f5b71348b21f096a262a29466d05,security-portfolio-dashboard
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/diagrams/cybersecurity-program-roadmap.svg,cybersecurity-program-roadmap.svg,.svg,1024,335,13504e6860cce279a5a0a035fd21f2ff446e9b65fb2ae8e69dac9c56fb231690,cybersecurity-program-roadmap
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/diagrams/cybersecurity-budget-planner.svg,cybersecurity-budget-planner.svg,.svg,1017,331,39dda06b8e62d1c286c0bf087c82b8c8447bfdfb706961ce8a8f33d8c9b691fa,cybersecurity-budget-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/diagrams/security-initiative-tracker.svg,security-initiative-tracker.svg,.svg,1018,331,57c201bcdc9ba8aef480d43a1fcea6a29d08fd8516c27b46da862cd4586c52e8,security-initiative-tracker
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/diagrams/security-resource-planner.svg,security-resource-planner.svg,.svg,1016,333,01861d2ce7c881883f69e09e7b6d189bd5e0a17d1220eb9c72159d67ea5de076,security-resource-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/diagrams/security-portfolio-dashboard.svg,security-portfolio-dashboard.svg,.svg,1034,343,a3f680de0c4cbed3f84d7e6e29b3c39ed249c336e476999f687b7364932a151d,security-portfolio-dashboard
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/metadata/cybersecurity-program-roadmap.json,cybersecurity-program-roadmap.json,.json,404,201,7ee3811583f653d692e296055e63cb7c6f3ab4ca67e74df2fd38498182bfd213,cybersecurity-program-roadmap
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/metadata/cybersecurity-budget-planner.json,cybersecurity-budget-planner.json,.json,399,204,01ad15938ab930d3186250d2707f3f9276812307e888d1ecedc83eb61db58ecb,cybersecurity-budget-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/metadata/security-initiative-tracker.json,security-initiative-tracker.json,.json,394,203,715639d010140d97862194c371f86d7bee2628652c7468c318ea55856ef8a928,security-initiative-tracker
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/metadata/security-resource-planner.json,security-resource-planner.json,.json,384,198,94c9dd4a8e33ca203f7cf7bdbfa3987701f1bdd8aece2e146aa4a16657be205b,security-resource-planner
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/metadata/security-portfolio-dashboard.json,security-portfolio-dashboard.json,.json,399,204,7c7bf278f950bb59c5064a6e10f41cce933aeb0834b6b15e23d3e19befb85236,security-portfolio-dashboard
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/metadata/manifest.json,manifest.json,.json,2142,362,fb55c725116c6a3d21b594d0e9db5f6fcc4cd822d962eb929bd776693ccb5063,
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/docs/README.md,README.md,.md,108,98,088f3c6961095c8c731632bb0c2980728db403b4957eb7a2d7781dbe57660ce5,
12,4,joseph-technologies-library-batch-12-part-4.zip,joseph-technologies-library-batch-12-part-4/docs/CHANGELOG.md,CHANGELOG.md,.md,54,56,85052c4c51a489893632e26c253799d912126220017ee4c97705600cf98ed9c5,
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/workbooks/internal-audit-planner.xlsx,internal-audit-planner.xlsx,.xlsx,16579,13548,721b9174c2db2a890eb25ff3ffd12bf4ee9f0b8760c5b39460777bf87c1ddf15,internal-audit-planner
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/workbooks/compliance-evidence-library.xlsx,compliance-evidence-library.xlsx,.xlsx,16606,13442,fc0114097a2752933d8628bb4de417b47d3b9f948b4d196fa8a93f8655339029,compliance-evidence-library
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/workbooks/assessment-tracker.xlsx,assessment-tracker.xlsx,.xlsx,16545,13377,4c7c58cf6dc83a8fd47652cb80ddcf030f209540e2e88283157be6a56a7c005b,assessment-tracker
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/workbooks/control-testing-workbook.xlsx,control-testing-workbook.xlsx,.xlsx,16642,13801,ce4c72098e1d490fe1a60cb647e523ec9945cf8588093710058e97531264f711,control-testing
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/workbooks/continuous-compliance-dashboard.xlsx,continuous-compliance-dashboard.xlsx,.xlsx,16661,13848,604262955a5747dbc89ea183cd8ebb5526a044f981dc5ab693d079cde08e6674,continuous-compliance-dashboard
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/pdfs/internal-audit-planner.pdf,internal-audit-planner.pdf,.pdf,1989,1187,5c7395ab207b3eb9463ca1732af2ac062fa388aa5296debdedb3433ab442ebdc,internal-audit-planner
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/pdfs/compliance-evidence-library.pdf,compliance-evidence-library.pdf,.pdf,1994,1192,8e1c2367af8d7a13ce0b56108cbc20e0925101014d17433f3093beb72e3ab929,compliance-evidence-library
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/pdfs/assessment-tracker.pdf,assessment-tracker.pdf,.pdf,1984,1185,9fe2d1c9b119f8e5b3b53ddba5c99aaa0b39ba6a1576b8633de95830aac19baf,assessment-tracker
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/pdfs/control-testing-workbook.pdf,control-testing-workbook.pdf,.pdf,2000,1201,5473a9bdaf2c0e6b194940d8d910b4bc654867acacd30adfb183d147bf640594,control-testing
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/pdfs/continuous-compliance-dashboard.pdf,continuous-compliance-dashboard.pdf,.pdf,1999,1200,14341349f46a8c5b02bac4cb4c9aa74b703a768a225ccd2a5bbcf5c22f3ae482,continuous-compliance-dashboard
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/diagrams/internal-audit-planner.svg,internal-audit-planner.svg,.svg,1015,322,25cd42726a13864773cee89decf637bf0c6b876f1a0e36cb644200eec2d5f239,internal-audit-planner
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/diagrams/compliance-evidence-library.svg,compliance-evidence-library.svg,.svg,1028,326,d57c6cbcd428082ccf3865b8122f3383e25a2ca81837d80ae3ed7156adecf7f9,compliance-evidence-library
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/diagrams/assessment-tracker.svg,assessment-tracker.svg,.svg,1010,320,4ae31a9d2482b59ff56f90f6140b5fc1cb68aa6d86fc454c2e01c775a714c6b7,assessment-tracker
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/diagrams/control-testing-workbook.svg,control-testing-workbook.svg,.svg,1022,330,798a82bf414dfecd883413472a3deb7ca2e769fbb6e507a3ddc230383cfc6acd,control-testing
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/diagrams/continuous-compliance-dashboard.svg,continuous-compliance-dashboard.svg,.svg,1034,330,2b871ca6786e14b4be1d3ad4eb975161bebf23d82dca2386688dadb70ae70cb4,continuous-compliance-dashboard
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/metadata/internal-audit-planner.json,internal-audit-planner.json,.json,371,197,a7bd0db39ef43e461975007a57bede7cf2926972cc3a683d5a6cd8e0c7930c57,internal-audit-planner
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/metadata/compliance-evidence-library.json,compliance-evidence-library.json,.json,396,198,9b841d06d448fe5eb4762b4db9d865926019e5b4b37cd0d4701b1ada025d5c0c,compliance-evidence-library
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/metadata/assessment-tracker.json,assessment-tracker.json,.json,351,192,e93983d91bcdd3eee29ee60ee484827136f6bd2f057fb023b3b4cfaa8f035707,assessment-tracker
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/metadata/control-testing-workbook.json,control-testing-workbook.json,.json,381,199,948a3ac7f29d89a0ab0a3996579870857fbcd3c8759f9ccec08413d291c8cb47,control-testing
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/metadata/continuous-compliance-dashboard.json,continuous-compliance-dashboard.json,.json,416,200,c18df4f03346a4495276c394e2696069649cd228b2826bdc7c690a1acfa18e8c,continuous-compliance-dashboard
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/metadata/manifest.json,manifest.json,.json,2077,372,c73faba4e2e3e8b2baa08eab2fa6998d5a60eb1818f01a45ee9c166865f18791,
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/docs/README.md,README.md,.md,110,100,d6ada7ae285acc56a14bf06a194d968f8065bed1fb69fc3ea73d2475a0d2e060,
12,5,joseph-technologies-library-batch-12-part-5.zip,joseph-technologies-library-batch-12-part-5/docs/CHANGELOG.md,CHANGELOG.md,.md,54,56,85052c4c51a489893632e26c253799d912126220017ee4c97705600cf98ed9c5,
12,6,joseph-technologies-library-batch-12-part-6.zip,joseph-technologies-library-batch-12-part-6/workbooks/board-reporting-suite.xlsx,board-reporting-suite.xlsx,.xlsx,16603,13568,b7d90a91b0be99f6a1f03f897ac9033a1e16d2014bb911e38f3700571da731ef,board-reporting-suite
12,6,joseph-technologies-library-batch-12-part-6.zip,joseph-technologies-library-batch-12-part-6/workbooks/quarterly-executive-report.xlsx,quarterly-executive-report.xlsx,.xlsx,16654,13763,83172f97d1bbca81e5ba240b6afa62e7b10a410876b22ebbe2c5aef17e646567,quarterly-executive-report
12,6,joseph-technologies-library-batch-12-part-6.zip,joseph-technologies-library-batch-12-part-6/workbooks/security-metrics-dashboard.xlsx,security-metrics-dashboard.xlsx,.xlsx,16628,13698,4456d56b94c312f9c56824e0ec4bfae1bdd2c39013940ed002ade58f22d3185d,security-metrics-dashboard
12,6,joseph-technologies-library-batch-12-part-6.zip,joseph-technologies-library-batch-12-part-6/workbooks/strategic-planning-workbook.xlsx,strategic-planning-workbook.xlsx,.xlsx,16660,13790,eadb5eae8fab4a7e5ccc847e1b0b4c04e16ec082f672e8169ab3a1750cef2183,strategic-planning
12,6,joseph-technologies-library-batch-12-part-6.zip,joseph-technologies-library-batch-12-part-6/workbooks/maturity-tracking-suite.xlsx,maturity-tracking-suite.xlsx,.xlsx,16629,13189,242222b735e2fcfaa27cf93a46532c8077130ca5bc1aee937792fa3d691c7528,maturity-tracking-suite
12,6,joseph-technologies-library-batch-12-part-6.zip,joseph-technologies-library-batch-12-part-6/pdfs/board-reporting-suite.pdf,board-reporting-suite.pdf,.pdf,1984,1189,e23dfdfc3a4dbd5e320888677dadef2a8146bdf4077318177b249c1d9dc63b28,board-reporting-suite
12,6,joseph-technologies-library-batch-12-part-6.zip,joseph-technologies-library-batch-12-part-6/pdfs/quarterly-executive-report.pdf,quarterly-executive-report.pdf,.pdf,1993,1193,6470e8452d77030329a65ebd4ab19a6f1e9f0468e37d3dfe8d57f521c53a2032,quarterly-executive-report
